"Measurement outcome","Frequency"
"0xc1008162","1"
"0xc1008902","1"
"0xc1008941","1"
"0xc1009000","1"
"0xc1009003","1"
"0xc1009113","1"
"0xc1009163","1"
"0xc1009542","1"
"0xc100a113","1"
"0xc100b122","1"
"0xc100b403","1"
"0xc100b940","1"
"0xc100bc01","1"
"0xc100c002","1"
"0xc100c010","1"
"0xc100c101","1"
"0xc100cd52","1"
"0xc100d113","1"
"0xc100d570","1"
"0xc100d902","1"
"0xc100e452","1"
"0xc100f820","1"
"0xc1017021","1"
"0xc1018001","1"
"0xc1018002","1"
"0xc1018003","1"
"0xc1018012","2"
"0xc1018043","1"
"0xc1018141","1"
"0xc1018150","1"
"0xc1018801","1"
"0xc1018861","1"
"0xc1019152","1"
"0xc1019552","1"
"0xc1019803","1"
"0xc101a003","1"
"0xc101a100","1"
"0xc101b041","1"
"0xc101b113","1"
"0xc101b842","1"
"0xc101c141","1"
"0xc101c500","1"
"0xc101c802","1"
"0xc101d003","1"
"0xc101d103","1"
"0xc101d111","1"
"0xc101d120","1"
"0xc101d140","1"
"0xc101d942","1"
"0xc101e002","1"
"0xc101e932","1"
"0xc101f061","1"
"0xc101f412","1"
"0xc1024022","1"
"0xc1028002","1"
"0xc1028041","1"
"0xc1028100","1"
"0xc1028431","1"
"0xc1028453","1"
"0xc1028570","1"
"0xc1028842","1"
"0xc1028903","1"
"0xc1028963","1"
"0xc1028d22","1"
"0xc1029420","1"
"0xc102a540","1"
"0xc102b010","1"
"0xc102b121","1"
"0xc102b841","1"
"0xc102b843","1"
"0xc102c122","1"
"0xc102c502","1"
"0xc102c802","1"
"0xc102c810","1"
"0xc102c901","1"
"0xc102d050","1"
"0xc102d411","1"
"0xc102d423","1"
"0xc102d460","1"
"0xc102d872","1"
"0xc102dd33","1"
"0xc102e020","1"
"0xc102e102","1"
"0xc102f933","1"
"0xc103","1"
"0xc1030140","1"
"0xc1038000","1"
"0xc1038002","1"
"0xc1038141","1"
"0xc1038142","1"
"0xc1038153","1"
"0xc1038422","1"
"0xc1038810","1"
"0xc1038910","1"
"0xc1038d41","1"
"0xc103a072","1"
"0xc103a503","1"
"0xc103a902","1"
"0xc103c010","1"
"0xc103c040","1"
"0xc103c110","1"
"0xc103c123","1"
"0xc103c140","1"
"0xc103c162","1"
"0xc103c842","1"
"0xc103d010","1"
"0xc103e042","1"
"0xc103e402","1"
"0xc103e911","1"
"0xc2006011","1"
"0xc2008011","1"
"0xc2008023","1"
"0xc2008101","1"
"0xc2008152","1"
"0xc2008443","1"
"0xc2008933","1"
"0xc2009040","1"
"0xc2009143","1"
"0xc2009442","1"
"0xc2009902","1"
"0xc200a042","1"
"0xc200a063","1"
"0xc200a101","1"
"0xc200a163","1"
"0xc200a850","1"
"0xc200a853","1"
"0xc200b070","1"
"0xc200b422","1"
"0xc200b941","1"
"0xc200c000","1"
"0xc200c001","2"
"0xc200c003","1"
"0xc200c041","1"
"0xc200c100","2"
"0xc200c101","1"
"0xc200c102","2"
"0xc200c410","1"
"0xc200c541","1"
"0xc200c542","1"
"0xc200c930","1"
"0xc200c941","1"
"0xc200cc02","1"
"0xc200d152","1"
"0xc200d500","1"
"0xc200d801","1"
"0xc200d873","1"
"0xc200e113","1"
"0xc200f003","1"
"0xc200fc02","1"
"0xc2016002","1"
"0xc2018002","1"
"0xc2018012","1"
"0xc2018101","1"
"0xc2018113","1"
"0xc2018122","1"
"0xc2018420","1"
"0xc2018500","1"
"0xc2018912","1"
"0xc2018c41","1"
"0xc2019002","1"
"0xc2019401","1"
"0xc2019822","1"
"0xc2019833","1"
"0xc201a022","1"
"0xc201a073","1"
"0xc201a103","1"
"0xc201a411","1"
"0xc201a442","1"
"0xc201a503","1"
"0xc201a962","1"
"0xc201ad43","1"
"0xc201b143","1"
"0xc201c012","1"
"0xc201c062","1"
"0xc201c102","2"
"0xc201c811","1"
"0xc201c911","1"
"0xc201c940","1"
"0xc201cd02","1"
"0xc201d140","1"
"0xc201d803","1"
"0xc201e011","1"
"0xc201e140","1"
"0xc201e511","1"
"0xc201f002","1"
"0xc2020042","1"
"0xc2021020","1"
"0xc2022103","1"
"0xc2026022","1"
"0xc2027050","1"
"0xc2028062","2"
"0xc2028102","2"
"0xc2028153","1"
"0xc2028803","1"
"0xc2028853","1"
"0xc2028912","1"
"0xc2029030","1"
"0xc2029062","1"
"0xc2029502","1"
"0xc2029820","1"
"0xc2029903","1"
"0xc2029943","1"
"0xc202a013","1"
"0xc202a112","1"
"0xc202a812","1"
"0xc202a813","1"
"0xc202b001","1"
"0xc202b102","1"
"0xc202b511","1"
"0xc202c002","1"
"0xc202c003","1"
"0xc202c020","1"
"0xc202c030","1"
"0xc202c041","1"
"0xc202c121","1"
"0xc202c141","2"
"0xc202c143","1"
"0xc202c163","1"
"0xc202c830","1"
"0xc202c961","1"
"0xc202d102","1"
"0xc202d140","1"
"0xc202d553","1"
"0xc202e070","1"
"0xc202e103","1"
"0xc202e563","1"
"0xc202fc01","1"
"0xc2030932","1"
"0xc2034003","1"
"0xc2036803","1"
"0xc2038000","1"
"0xc2038002","1"
"0xc2038003","1"
"0xc2038050","1"
"0xc2038071","1"
"0xc2038402","1"
"0xc2038420","1"
"0xc2038540","1"
"0xc2038550","1"
"0xc2038562","1"
"0xc2038900","1"
"0xc2039122","1"
"0xc2039400","1"
"0xc2039511","1"
"0xc203a002","1"
"0xc203a050","1"
"0xc203a122","1"
"0xc203a163","1"
"0xc203a413","1"
"0xc203a842","1"
"0xc203bc02","1"
"0xc203c043","1"
"0xc203c143","1"
"0xc203c823","1"
"0xc203c903","1"
"0xc203c932","1"
"0xc203cc43","1"
"0xc203d022","1"
"0xc203dd22","1"
"0xc203e052","1"
"0xc203e113","1"
"0xc203f111","1"
"0xc3004d61","1"
"0xc3007122","1"
"0xc3008012","1"
"0xc3008060","1"
"0xc3008122","1"
"0xc3008400","1"
"0xc3008403","1"
"0xc3008411","1"
"0xc3008413","1"
"0xc3008442","1"
"0xc3008951","2"
"0xc3009041","1"
"0xc3009100","1"
"0xc3009101","1"
"0xc3009123","1"
"0xc3009903","1"
"0xc3009960","1"
"0xc3009d13","1"
"0xc3009d31","1"
"0xc300a041","1"
"0xc300a113","1"
"0xc300a802","1"
"0xc300b903","1"
"0xc300bd43","1"
"0xc300c110","1"
"0xc300c111","1"
"0xc300c123","1"
"0xc300c140","1"
"0xc300c443","1"
"0xc300c813","1"
"0xc300c900","1"
"0xc300d902","1"
"0xc300e010","1"
"0xc300e101","2"
"0xc300e830","1"
"0xc300e842","1"
"0xc300e843","1"
"0xc300f940","1"
"0xc3010063","1"
"0xc3018120","1"
"0xc3018840","1"
"0xc3018841","1"
"0xc3018d01","1"
"0xc3019100","1"
"0xc3019160","1"
"0xc3019402","1"
"0xc3019912","1"
"0xc301a033","1"
"0xc301a120","1"
"0xc301a143","1"
"0xc301a160","1"
"0xc301a802","1"
"0xc301a902","1"
"0xc301a943","1"
"0xc301b411","1"
"0xc301b500","1"
"0xc301c011","1"
"0xc301c110","1"
"0xc301c113","1"
"0xc301c141","1"
"0xc301c153","1"
"0xc301c442","1"
"0xc301d101","1"
"0xc301d102","1"
"0xc301dd41","1"
"0xc301e002","1"
"0xc301e100","1"
"0xc301e411","1"
"0xc301f830","1"
"0xc301fd03","1"
"0xc3028501","1"
"0xc3028552","1"
"0xc3028801","1"
"0xc3029132","1"
"0xc3029473","1"
"0xc3029532","1"
"0xc3029c50","1"
"0xc302a022","1"
"0xc302a143","1"
"0xc302a800","1"
"0xc302b001","1"
"0xc302b542","1"
"0xc302c001","1"
"0xc302c030","1"
"0xc302c033","1"
"0xc302c110","1"
"0xc302c501","1"
"0xc302c503","1"
"0xc302c512","1"
"0xc302c850","1"
"0xc302c942","1"
"0xc302d012","1"
"0xc302d103","1"
"0xc302d500","1"
"0xc302e103","1"
"0xc302e433","1"
"0xc302e502","1"
"0xc302e550","1"
"0xc3032040","1"
"0xc3038002","1"
"0xc3038062","1"
"0xc3038111","1"
"0xc3038121","1"
"0xc3038130","1"
"0xc3039022","1"
"0xc3039500","1"
"0xc303a022","1"
"0xc303a063","1"
"0xc303a100","1"
"0xc303ad02","1"
"0xc303b021","1"
"0xc303b542","1"
"0xc303b550","1"
"0xc303b840","1"
"0xc303bd41","1"
"0xc303c021","1"
"0xc303c103","1"
"0xc303c111","2"
"0xc303c162","1"
"0xc303c421","1"
"0xc303c443","1"
"0xc303c902","1"
"0xc303c950","1"
"0xc303d140","1"
"0xc303e002","1"
"0xc303e042","1"
"0xd0000103","1"
"0xd0008063","1"
"0xd0008103","1"
"0xd0008400","1"
"0xd0008441","1"
"0xd0008453","1"
"0xd0008462","1"
"0xd0008833","1"
"0xd0009042","1"
"0xd000a001","1"
"0xd000a002","1"
"0xd000a100","1"
"0xd000c012","1"
"0xd000c042","1"
"0xd000c113","1"
"0xd000c403","1"
"0xd000c440","1"
"0xd000c461","1"
"0xd000c463","1"
"0xd000c811","1"
"0xd000c900","1"
"0xd000c931","1"
"0xd000d520","1"
"0xd000e023","1"
"0xd000e101","1"
"0xd000e112","1"
"0xd000e113","1"
"0xd000e900","1"
"0xd000e901","1"
"0xd000f022","1"
"0xd000f400","1"
"0xd000f542","1"
"0xd0010003","1"
"0xd0010961","1"
"0xd0012853","1"
"0xd0018040","1"
"0xd0018043","1"
"0xd0018101","1"
"0xd0018141","1"
"0xd0018521","1"
"0xd0018551","1"
"0xd0018902","1"
"0xd0019102","1"
"0xd0019132","1"
"0xd0019400","1"
"0xd001a102","1"
"0xd001a140","1"
"0xd001a430","1"
"0xd001a440","1"
"0xd001a922","1"
"0xd001b101","1"
"0xd001b143","1"
"0xd001b840","1"
"0xd001c003","1"
"0xd001c063","1"
"0xd001c103","1"
"0xd001c111","1"
"0xd001c503","1"
"0xd001c843","1"
"0xd001d142","1"
"0xd001d823","1"
"0xd001d912","1"
"0xd001e002","1"
"0xd001e801","1"
"0xd001e861","1"
"0xd001ec51","1"
"0xd001ed13","1"
"0xd0020041","1"
"0xd0024950","1"
"0xd0028001","1"
"0xd0028113","1"
"0xd0028162","1"
"0xd0028540","1"
"0xd0028901","2"
"0xd0028943","1"
"0xd0029441","1"
"0xd0029c02","1"
"0xd002a403","1"
"0xd002c001","1"
"0xd002c023","1"
"0xd002c040","1"
"0xd002c132","1"
"0xd002c140","1"
"0xd002c142","1"
"0xd002c461","1"
"0xd002c503","1"
"0xd002d003","1"
"0xd002d033","1"
"0xd002d103","1"
"0xd002d132","1"
"0xd002d152","1"
"0xd002e003","1"
"0xd002e013","1"
"0xd002e470","1"
"0xd0038002","1"
"0xd0038052","1"
"0xd0038150","1"
"0xd0038160","1"
"0xd0038500","1"
"0xd0038502","1"
"0xd0038561","1"
"0xd0039050","1"
"0xd0039823","1"
"0xd003a001","1"
"0xd003a012","1"
"0xd003a020","2"
"0xd003a030","2"
"0xd003a062","1"
"0xd003a160","1"
"0xd003a962","1"
"0xd003b023","1"
"0xd003b040","1"
"0xd003b100","1"
"0xd003c033","1"
"0xd003c103","1"
"0xd003c110","1"
"0xd003c562","1"
"0xd003c913","1"
"0xd003cc12","1"
"0xd003d510","1"
"0xd003e030","1"
"0xd003e132","1"
"0xd003e802","1"
"0xd003ed43","1"
"0xd003f862","1"
"0xd1008013","1"
"0xd1008051","1"
"0xd1008102","1"
"0xd1008453","1"
"0xd1008503","1"
"0xd1008570","1"
"0xd1008802","1"
"0xd1009040","1"
"0xd1009041","1"
"0xd1009542","1"
"0xd1009801","1"
"0xd100a001","1"
"0xd100a142","1"
"0xd100a143","1"
"0xd100b100","1"
"0xd100c002","1"
"0xd100c003","1"
"0xd100c012","1"
"0xd100c042","1"
"0xd100c051","1"
"0xd100c053","1"
"0xd100c061","1"
"0xd100c100","1"
"0xd100c102","1"
"0xd100c110","1"
"0xd100c422","1"
"0xd100c900","1"
"0xd100c902","1"
"0xd100c940","1"
"0xd100c961","1"
"0xd100d012","1"
"0xd100d053","1"
"0xd100d062","1"
"0xd100d101","1"
"0xd100d111","1"
"0xd100d120","1"
"0xd100d521","1"
"0xd100dc73","1"
"0xd100f802","1"
"0xd100f923","1"
"0xd1010012","1"
"0xd1018071","1"
"0xd1018102","2"
"0xd1018113","1"
"0xd1018122","1"
"0xd1018123","1"
"0xd1018400","1"
"0xd1018413","1"
"0xd1018501","1"
"0xd1018802","1"
"0xd1018921","1"
"0xd1018d02","1"
"0xd1019473","1"
"0xd101a421","1"
"0xd101a803","1"
"0xd101c001","1"
"0xd101c002","1"
"0xd101c011","1"
"0xd101c101","2"
"0xd101c143","1"
"0xd101c820","1"
"0xd101c903","1"
"0xd101c943","1"
"0xd101f111","1"
"0xd101f511","1"
"0xd1028003","1"
"0xd1028142","1"
"0xd1028441","1"
"0xd1028542","1"
"0xd1028543","1"
"0xd1028840","1"
"0xd1028850","1"
"0xd1028911","1"
"0xd1028940","1"
"0xd1028973","1"
"0xd1029842","1"
"0xd1029912","1"
"0xd1029c02","1"
"0xd1029c32","1"
"0xd102a002","1"
"0xd102a011","1"
"0xd102a012","1"
"0xd102a121","1"
"0xd102b962","1"
"0xd102c030","1"
"0xd102c113","1"
"0xd102c903","1"
"0xd102cd40","1"
"0xd102d800","1"
"0xd102d811","1"
"0xd102e052","1"
"0xd102e101","2"
"0xd102e121","1"
"0xd102e141","1"
"0xd102e500","1"
"0xd102f002","1"
"0xd1038002","1"
"0xd1038003","1"
"0xd1038060","1"
"0xd1038100","1"
"0xd1038113","1"
"0xd1038132","1"
"0xd1038141","1"
"0xd1038171","1"
"0xd1038802","1"
"0xd1039003","1"
"0xd1039012","1"
"0xd1039042","1"
"0xd1039113","1"
"0xd1039460","1"
"0xd103a002","2"
"0xd103a503","1"
"0xd103c042","2"
"0xd103c053","1"
"0xd103c060","1"
"0xd103c062","1"
"0xd103c103","1"
"0xd103c113","1"
"0xd103c842","1"
"0xd103cc01","1"
"0xd103cc10","1"
"0xd103e160","1"
"0xd2004902","1"
"0xd2008021","1"
"0xd2008100","1"
"0xd2008110","1"
"0xd2008123","1"
"0xd2008152","1"
"0xd2008400","1"
"0xd2008500","1"
"0xd2008501","1"
"0xd2008511","1"
"0xd2008820","1"
"0xd2008823","1"
"0xd2008853","1"
"0xd2008910","2"
"0xd2008c52","1"
"0xd2009000","1"
"0xd2009021","1"
"0xd2009071","1"
"0xd2009141","1"
"0xd2009500","1"
"0xd2009802","1"
"0xd2009803","1"
"0xd2009c20","1"
"0xd200a100","1"
"0xd200a902","1"
"0xd200ad41","1"
"0xd200b042","1"
"0xd200b103","1"
"0xd200b543","1"
"0xd200b803","1"
"0xd200b842","1"
"0xd200c802","1"
"0xd200c900","1"
"0xd200d002","1"
"0xd200d103","1"
"0xd200e000","1"
"0xd200e023","1"
"0xd200f111","1"
"0xd200f412","1"
"0xd200f511","1"
"0xd200f560","1"
"0xd2018001","1"
"0xd2018043","1"
"0xd2018102","1"
"0xd2018103","1"
"0xd2018112","1"
"0xd2018123","1"
"0xd2018143","1"
"0xd2018500","1"
"0xd2018513","1"
"0xd2018843","1"
"0xd2018850","1"
"0xd2018931","1"
"0xd2018c30","1"
"0xd2018d62","1"
"0xd201a011","1"
"0xd201a110","1"
"0xd201a140","1"
"0xd201a153","1"
"0xd201ad03","1"
"0xd201b001","1"
"0xd201b401","1"
"0xd201c003","1"
"0xd201c032","1"
"0xd201c510","1"
"0xd201c942","1"
"0xd201d053","1"
"0xd201d123","1"
"0xd201d943","1"
"0xd201e042","1"
"0xd201e143","1"
"0xd201e500","1"
"0xd201e503","1"
"0xd201e913","1"
"0xd201f000","1"
"0xd201f802","1"
"0xd2026c61","1"
"0xd2028003","1"
"0xd2028101","1"
"0xd2028160","1"
"0xd2028431","1"
"0xd2028501","1"
"0xd2028502","1"
"0xd2028853","1"
"0xd2028902","1"
"0xd2028962","1"
"0xd2028c41","1"
"0xd2028c53","1"
"0xd2028d11","1"
"0xd2028d33","1"
"0xd2029402","1"
"0xd2029901","1"
"0xd202a001","1"
"0xd202a102","1"
"0xd202a110","1"
"0xd202a413","1"
"0xd202a502","1"
"0xd202a800","1"
"0xd202a911","1"
"0xd202c002","1"
"0xd202c160","1"
"0xd202c820","1"
"0xd202c901","1"
"0xd202c942","1"
"0xd202d061","1"
"0xd202e011","1"
"0xd202e112","1"
"0xd202e123","1"
"0xd202e561","1"
"0xd202ec02","1"
"0xd202f401","1"
"0xd2030041","1"
"0xd2038000","1"
"0xd2038102","2"
"0xd2038541","1"
"0xd2038900","1"
"0xd2038952","1"
"0xd2038c40","1"
"0xd203a042","1"
"0xd203a172","1"
"0xd203a403","1"
"0xd203ac03","1"
"0xd203b010","1"
"0xd203c421","1"
"0xd203d001","1"
"0xd203d853","1"
"0xd203e043","1"
"0xd203e122","1"
"0xd203ed23","1"
"0xd203f920","1"
"0xd203f973","1"
"0xd3004050","1"
"0xd3008000","1"
"0xd3008043","1"
"0xd3008051","1"
"0xd3008052","2"
"0xd3008102","2"
"0xd3008121","1"
"0xd3008162","1"
"0xd3008403","1"
"0xd3008543","1"
"0xd3008550","1"
"0xd3008c22","1"
"0xd3009100","1"
"0xd3009112","1"
"0xd3009943","1"
"0xd3009c12","1"
"0xd300a000","1"
"0xd300a013","1"
"0xd300a100","1"
"0xd300a102","1"
"0xd300a943","1"
"0xd300b000","1"
"0xd300b110","1"
"0xd300c003","1"
"0xd300c042","1"
"0xd300c102","2"
"0xd300c113","1"
"0xd300c802","1"
"0xd300cc30","1"
"0xd300cd21","1"
"0xd300d020","1"
"0xd300d420","1"
"0xd300d511","1"
"0xd300e902","1"
"0xd300e912","1"
"0xd300f051","1"
"0xd3010442","1"
"0xd3018042","2"
"0xd3018103","1"
"0xd3018500","1"
"0xd3018522","1"
"0xd3018800","1"
"0xd3018973","1"
"0xd3019002","1"
"0xd3019841","1"
"0xd301a032","1"
"0xd301a102","1"
"0xd301a903","1"
"0xd301b041","1"
"0xd301b140","1"
"0xd301b160","1"
"0xd301b910","1"
"0xd301c131","1"
"0xd301c173","1"
"0xd301c420","1"
"0xd301c430","1"
"0xd301c512","1"
"0xd301cd63","1"
"0xd301d113","1"
"0xd301e010","1"
"0xd301e120","1"
"0xd301f830","1"
"0xd301fd20","1"
"0xd3024541","1"
"0xd3028000","1"
"0xd3028003","1"
"0xd3028043","1"
"0xd3028063","1"
"0xd3028140","1"
"0xd3028542","1"
"0xd3028803","1"
"0xd3028840","1"
"0xd3028900","1"
"0xd3028940","1"
"0xd3029110","1"
"0xd3029951","1"
"0xd302a043","1"
"0xd302a133","1"
"0xd302a941","1"
"0xd302a943","1"
"0xd302b802","1"
"0xd302b932","1"
"0xd302c022","1"
"0xd302c042","1"
"0xd302c500","1"
"0xd302c832","1"
"0xd302d803","1"
"0xd302e902","1"
"0xd302f051","1"
"0xd3038002","2"
"0xd3038030","1"
"0xd3038033","1"
"0xd3038040","1"
"0xd3038100","1"
"0xd3038102","1"
"0xd3038103","1"
"0xd3038120","1"
"0xd3038440","1"
"0xd3038813","1"
"0xd3038d03","1"
"0xd3039012","1"
"0xd3039023","1"
"0xd3039102","1"
"0xd3039123","1"
"0xd303a010","1"
"0xd303a501","1"
"0xd303a800","1"
"0xd303a902","1"
"0xd303a911","1"
"0xd303c020","1"
"0xd303c142","1"
"0xd303c411","1"
"0xd303c522","1"
"0xd303d402","1"
"0xd303e043","1"
"0xd303e100","1"
"0xd303e103","1"
"0xd303e440","1"
"0xd303f922","1"
"0xe0002813","1"
"0xe0003d00","1"
"0xe0008001","1"
"0xe0008002","1"
"0xe0008003","1"
"0xe0008012","1"
"0xe0008022","2"
"0xe0008060","1"
"0xe0008103","1"
"0xe0008110","1"
"0xe0008112","1"
"0xe0008123","1"
"0xe0008142","1"
"0xe0008143","1"
"0xe0008403","1"
"0xe0008453","1"
"0xe0008810","1"
"0xe0008903","1"
"0xe0009020","1"
"0xe0009060","1"
"0xe0009101","1"
"0xe0009112","1"
"0xe0009511","1"
"0xe0009810","1"
"0xe000a820","1"
"0xe000a821","1"
"0xe000a902","1"
"0xe000b132","1"
"0xe000b422","1"
"0xe000b423","1"
"0xe000bc41","1"
"0xe000c010","1"
"0xe000c012","1"
"0xe000c110","1"
"0xe000c160","1"
"0xe000c500","1"
"0xe000cc02","1"
"0xe000d070","1"
"0xe000d121","1"
"0xe000d433","1"
"0xe000d931","1"
"0xe000e002","2"
"0xe000e100","1"
"0xe0014001","1"
"0xe0018000","1"
"0xe0018003","1"
"0xe0018021","1"
"0xe0018022","1"
"0xe0018023","1"
"0xe0018040","1"
"0xe0018053","1"
"0xe0018102","1"
"0xe0018112","1"
"0xe0018122","1"
"0xe0018503","2"
"0xe0018940","1"
"0xe0019001","1"
"0xe0019041","1"
"0xe0019143","1"
"0xe0019d20","1"
"0xe001a000","1"
"0xe001a142","1"
"0xe001a553","1"
"0xe001a950","1"
"0xe001ac00","1"
"0xe001ac11","1"
"0xe001b400","1"
"0xe001c001","1"
"0xe001c020","1"
"0xe001c562","1"
"0xe001c801","1"
"0xe001e103","1"
"0xe001e152","1"
"0xe001f150","1"
"0xe0025553","1"
"0xe0026801","1"
"0xe0028020","1"
"0xe0028043","1"
"0xe0028050","1"
"0xe0028100","1"
"0xe0028861","1"
"0xe0028d60","1"
"0xe002a001","1"
"0xe002a102","1"
"0xe002b001","1"
"0xe002c001","1"
"0xe002c003","1"
"0xe002c102","1"
"0xe002c541","1"
"0xe002c802","1"
"0xe002c903","1"
"0xe002c923","1"
"0xe002d010","1"
"0xe002d440","1"
"0xe002d871","1"
"0xe002e010","2"
"0xe002e021","1"
"0xe002e812","1"
"0xe002f010","1"
"0xe0030061","1"
"0xe0038012","2"
"0xe0038021","1"
"0xe0038422","1"
"0xe0038443","1"
"0xe0038522","1"
"0xe0038803","1"
"0xe0039111","1"
"0xe0039d13","1"
"0xe003a010","1"
"0xe003a020","1"
"0xe003a102","1"
"0xe003a900","1"
"0xe003c023","1"
"0xe003c143","1"
"0xe003c400","1"
"0xe003cc02","1"
"0xe003d402","1"
"0xe003f961","1"
"0xe1008102","1"
"0xe1008122","1"
"0xe1008123","1"
"0xe1008141","1"
"0xe1008173","1"
"0xe1008443","1"
"0xe1008500","1"
"0xe1008910","1"
"0xe1008941","1"
"0xe1008950","1"
"0xe1008d41","1"
"0xe1009131","1"
"0xe1009802","1"
"0xe100a000","1"
"0xe100a400","1"
"0xe100a452","1"
"0xe100a802","1"
"0xe100a901","1"
"0xe100b501","1"
"0xe100b912","1"
"0xe100c000","1"
"0xe100c051","1"
"0xe100c121","1"
"0xe100c123","1"
"0xe100c133","1"
"0xe100c142","1"
"0xe100c543","1"
"0xe100c930","1"
"0xe100d562","1"
"0xe100e400","1"
"0xe100ed30","1"
"0xe1018032","1"
"0xe1018402","1"
"0xe1018403","1"
"0xe1018423","1"
"0xe1018503","1"
"0xe1018810","1"
"0xe1018900","1"
"0xe1019562","1"
"0xe101a102","1"
"0xe101b412","1"
"0xe101b552","1"
"0xe101c000","1"
"0xe101c010","1"
"0xe101c132","1"
"0xe101c140","1"
"0xe101c502","1"
"0xe101c523","1"
"0xe101cc01","1"
"0xe101d823","1"
"0xe101e432","1"
"0xe101f101","1"
"0xe1020832","1"
"0xe1028040","1"
"0xe1028120","1"
"0xe1028402","1"
"0xe1028532","1"
"0xe1028d02","1"
"0xe1029000","2"
"0xe102a043","1"
"0xe102a112","1"
"0xe102a120","1"
"0xe102a821","1"
"0xe102a852","1"
"0xe102c001","1"
"0xe102c032","1"
"0xe102c063","1"
"0xe102c070","1"
"0xe102c073","1"
"0xe102d500","1"
"0xe102e402","1"
"0xe102e413","1"
"0xe102f120","1"
"0xe102f162","1"
"0xe102f543","1"
"0xe1032d40","1"
"0xe1036d30","1"
"0xe1038013","1"
"0xe1038032","1"
"0xe1038500","1"
"0xe1038540","1"
"0xe1038813","1"
"0xe1038840","1"
"0xe1039012","1"
"0xe1039142","1"
"0xe1039402","1"
"0xe103b002","1"
"0xe103b812","1"
"0xe103c012","1"
"0xe103c052","1"
"0xe103c100","1"
"0xe103c572","1"
"0xe103c823","1"
"0xe103d003","1"
"0xe103d022","1"
"0xe103d023","1"
"0xe103d112","1"
"0xe103d902","1"
"0xe103e063","1"
"0xe103fd02","1"
"0xe2000043","1"
"0xe2008000","1"
"0xe2008002","1"
"0xe2008013","1"
"0xe2008040","1"
"0xe2008100","1"
"0xe2008102","1"
"0xe2008152","1"
"0xe2008430","1"
"0xe2008521","1"
"0xe2008522","1"
"0xe2008542","1"
"0xe2008c10","1"
"0xe2008d22","1"
"0xe2009001","1"
"0xe2009013","1"
"0xe2009021","1"
"0xe2009573","1"
"0xe2009812","1"
"0xe200b803","1"
"0xe200b940","1"
"0xe200c121","1"
"0xe200c442","1"
"0xe200c443","1"
"0xe200d502","1"
"0xe200d541","2"
"0xe200e400","1"
"0xe200e442","1"
"0xe200f800","1"
"0xe2010c10","1"
"0xe2016001","1"
"0xe2016162","1"
"0xe2018001","1"
"0xe2018010","1"
"0xe2018041","1"
"0xe2018100","1"
"0xe2018110","1"
"0xe2018132","1"
"0xe2018140","1"
"0xe2018440","1"
"0xe2018552","1"
"0xe2018802","1"
"0xe2018843","1"
"0xe2019043","1"
"0xe2019d50","1"
"0xe201a400","1"
"0xe201a842","1"
"0xe201b041","1"
"0xe201c012","1"
"0xe201c120","1"
"0xe201c153","1"
"0xe201c503","1"
"0xe201c543","1"
"0xe201c901","1"
"0xe201c962","1"
"0xe201d040","1"
"0xe201d100","1"
"0xe201d143","1"
"0xe201d800","1"
"0xe201e102","1"
"0xe201e162","1"
"0xe2020862","1"
"0xe2020c12","1"
"0xe2028032","1"
"0xe2028101","1"
"0xe2028152","1"
"0xe2028400","1"
"0xe2028561","1"
"0xe2028d43","1"
"0xe2029003","1"
"0xe2029133","1"
"0xe2029140","1"
"0xe202a000","1"
"0xe202a002","1"
"0xe202a051","1"
"0xe202a100","1"
"0xe202a472","1"
"0xe202b112","1"
"0xe202c011","1"
"0xe202c013","1"
"0xe202c100","1"
"0xe202cd02","1"
"0xe202cd43","1"
"0xe202d000","1"
"0xe202d561","1"
"0xe202d843","1"
"0xe202e012","1"
"0xe202e102","1"
"0xe202e543","1"
"0xe202ec22","1"
"0xe2038153","1"
"0xe2038160","1"
"0xe2038162","1"
"0xe2038460","1"
"0xe2038472","1"
"0xe2038540","1"
"0xe2038901","2"
"0xe2039003","1"
"0xe2039103","1"
"0xe2039121","1"
"0xe2039952","1"
"0xe2039d50","1"
"0xe203ac02","1"
"0xe203b910","1"
"0xe203c041","1"
"0xe203c073","1"
"0xe203c400","1"
"0xe203e113","1"
"0xe203f153","1"
"0xe203f163","1"
"0xe3000411","1"
"0xe3004141","1"
"0xe3006032","1"
"0xe3008002","1"
"0xe3008010","1"
"0xe3008031","1"
"0xe3008060","1"
"0xe3008100","1"
"0xe3008120","1"
"0xe3008851","1"
"0xe3008c00","1"
"0xe3008d02","1"
"0xe3008d32","1"
"0xe3009110","1"
"0xe3009142","1"
"0xe3009501","1"
"0xe3009900","1"
"0xe300a013","1"
"0xe300b113","1"
"0xe300b813","1"
"0xe300c020","1"
"0xe300c052","1"
"0xe300c112","1"
"0xe300c130","1"
"0xe300c502","1"
"0xe300c532","1"
"0xe300c860","1"
"0xe300cd00","1"
"0xe300e001","1"
"0xe300e062","1"
"0xe300f142","1"
"0xe300f143","1"
"0xe3010112","1"
"0xe3010160","1"
"0xe3014041","1"
"0xe3016103","1"
"0xe3018001","2"
"0xe3018010","1"
"0xe3018050","2"
"0xe3018061","1"
"0xe3018102","1"
"0xe3018440","1"
"0xe3018511","1"
"0xe3018800","1"
"0xe3018943","1"
"0xe3018c50","1"
"0xe3019011","1"
"0xe3019501","1"
"0xe3019553","1"
"0xe3019932","1"
